연번,종목,명칭,소재지,관리자,상세페이지링크
842,경상북도유형문화유산,성주보월동삼층석탑(星州甫月洞三層石塔),경북 성주군,성주군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01190000&ccbaCtcd=37&ccbaCpno=2113701190000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
843,경상북도유형문화유산,선산 궁기동 석불상(善山 宮基洞 石佛像),경북 구미시,구미시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01200000&ccbaCtcd=37&ccbaCpno=2113701200000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
844,경상북도유형문화유산,홍귀달선생신도비(洪貴達先生神道碑),경북 문경시,홍건,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01220000&ccbaCtcd=37&ccbaCpno=2113701220000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
845,경상북도유형문화유산,황방촌유물(黃방村遺物),경북 문경시,황＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01230000&ccbaCtcd=37&ccbaCpno=2113701230000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
846,경상북도유형문화유산,예천흔효리석조여래입상(醴泉欣孝里石造如來立像),경북 예천군,예천군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01240000&ccbaCtcd=37&ccbaCpno=2113701240000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
847,경상북도유형문화유산,영주읍내리석불입상(榮州邑內里石佛立像),경북 영주시,영주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01250000&ccbaCtcd=37&ccbaCpno=2113701250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
848,경상북도유형문화유산,초암사삼층석탑(草庵寺三層石塔),경북 영주시,초암사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01260000&ccbaCtcd=37&ccbaCpno=2113701260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
849,경상북도유형문화유산,부석사원융국사비(浮石寺圓融國師碑),경북 영주시,부석사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01270000&ccbaCtcd=37&ccbaCpno=2113701270000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
850,경상북도유형문화유산,초암사동부도(草庵寺東浮屠),경북 영주시,초암사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=85&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01280000&ccbaCtcd=37&ccbaCpno=2113701280000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
851,경상북도유형문화유산,초암사서부도(草庵寺西浮屠),경북 영주시,초암사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01290000&ccbaCtcd=37&ccbaCpno=2113701290000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
852,경상북도유형문화유산,부석사삼층석탑(浮石寺三層石塔),경북 영주시,부석사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01300000&ccbaCtcd=37&ccbaCpno=2113701300000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
853,경상북도유형문화유산,봉화의양리석조여래입상(奉化宜陽里石造如來立像),경북 봉화군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01310000&ccbaCtcd=37&ccbaCpno=2113701310000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
854,경상북도유형문화유산,봉화봉성리석조여래입상(奉化鳳城里石造如來立像),경북 봉화군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01320000&ccbaCtcd=37&ccbaCpno=2113701320000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
855,경상북도유형문화유산,천성사석조여래입상(千聖寺石造如來立像),경북 봉화군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01330000&ccbaCtcd=37&ccbaCpno=2113701330000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
856,경상북도유형문화유산,천성사삼층석탑(千聖寺三層石塔),경북 봉화군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01340000&ccbaCtcd=37&ccbaCpno=2113701340000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
857,경상북도유형문화유산,불영사삼층석탑(佛影寺三層石塔),경북 울진군,대한불교조계종 불영사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01350000&ccbaCtcd=37&ccbaCpno=2113701350000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
858,경상북도유형문화유산,의성관덕동석조보살좌상(義城觀德洞石造菩薩坐像),경북 의성군,의성군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01360000&ccbaCtcd=37&ccbaCpno=2113701360000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
859,경상북도유형문화유산,거동사대웅전(巨洞寺大雄殿),경북 영천시,거동사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01370000&ccbaCtcd=37&ccbaCpno=2113701370000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
860,경상북도유형문화유산,장육사대웅전(莊陸寺大雄殿),경북 영덕군,장육사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=86&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01380000&ccbaCtcd=37&ccbaCpno=2113701380000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
861,경상북도유형문화유산,수다사 명부전(水多寺 冥府殿),경북 구미시,수다사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01390000&ccbaCtcd=37&ccbaCpno=2113701390000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
862,경상북도유형문화유산,식성군문적(거영일기및계본등록)(息城君 門籍(居營日記및啓本謄錄)),경북 청도군,서울대학교규장각,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01420100&ccbaCtcd=37&ccbaCpno=2113701420100&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
863,경상북도유형문화유산,"식성군문적(교지,유서,상서)(息城君 門籍)",경북 청도군,국＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01420200&ccbaCtcd=37&ccbaCpno=2113701420200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
864,경상북도유형문화유산,성주성산관(星州星山館),경북 성주군,성주군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01430000&ccbaCtcd=37&ccbaCpno=2113701430000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
865,경상북도유형문화유산,영천조양각(永川朝陽閣),경북 영천시,영천시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01440000&ccbaCtcd=37&ccbaCpno=2113701440000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
866,경상북도유형문화유산,신길원현감충렬비(申吉元縣監忠烈碑),경북 문경시,문경시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01450000&ccbaCtcd=37&ccbaCpno=2113701450000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
867,경상북도유형문화유산,영해난고종가문서(寧海蘭皐宗家文書),경북 영덕군,한국국학진흥원,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01480000&ccbaCtcd=37&ccbaCpno=2113701480000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
868,경상북도유형문화유산,오미동도림강당(五美洞道林講堂),경북 안동시,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01490000&ccbaCtcd=37&ccbaCpno=2113701490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
869,경상북도유형문화유산,의성향교(義城鄕校),경북 의성군,의성향교,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01500000&ccbaCtcd=37&ccbaCpno=2113701500000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
870,경상북도유형문화유산,적천사목조사천왕의좌상(磧川寺木造四天王椅坐像),경북 청도군,적천사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=87&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01530000&ccbaCtcd=37&ccbaCpno=2113701530000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
871,경상북도유형문화유산,봉화오전리석조아미타여래좌상(奉化梧田里石造阿彌陀如來坐像),경북 봉화군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01540000&ccbaCtcd=37&ccbaCpno=2113701540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
872,경상북도유형문화유산,상주 상산관(尙州 商山館),경북 상주시,상주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01570000&ccbaCtcd=37&ccbaCpno=2113701570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
873,경상북도유형문화유산,삼릉계곡마애석가여래좌상(三陵溪谷磨崖釋迦如來坐像),경북 경주시,경주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01580000&ccbaCtcd=37&ccbaCpno=2113701580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
874,경상북도유형문화유산,삼릉계곡선각여래좌상(三陵溪谷線刻如來坐像),경북 경주시,경주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01590000&ccbaCtcd=37&ccbaCpno=2113701590000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
875,경상북도유형문화유산,성주백세각(星州百世閣),경북 성주군,송＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01630000&ccbaCtcd=37&ccbaCpno=2113701630000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
876,경상북도유형문화유산,안동삼산정(安東三山亭),경북 안동시,류＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01640000&ccbaCtcd=37&ccbaCpno=2113701640000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
877,경상북도유형문화유산,고운영정(孤雲影幀),경북 청도군,경주최씨종중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01660000&ccbaCtcd=37&ccbaCpno=2113701660000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
878,경상북도유형문화유산,지주중류비(砥柱中流碑),경북 구미시,해평길씨율리종파종중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01670000&ccbaCtcd=37&ccbaCpno=2113701670000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
879,경상북도유형문화유산,신녕향교명륜당(新寧鄕校明倫堂),경북 영천시,경북향교재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01680000&ccbaCtcd=37&ccbaCpno=2113701680000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
880,경상북도유형문화유산,예천권씨종가문적(醴泉權氏宗家文籍),경북 예천군,권＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=88&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01700000&ccbaCtcd=37&ccbaCpno=2113701700000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
881,경상북도유형문화유산,목은영정(牧隱影幀),경북 안동시,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=89&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01710000&ccbaCtcd=37&ccbaCpno=2113701710000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
882,경상북도유형문화유산,월록서당(月麓書堂),경북 영양군,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=89&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01720000&ccbaCtcd=37&ccbaCpno=2113701720000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
883,경상북도유형문화유산,대지재사(大枝齋舍),경북 예천군,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=89&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01730000&ccbaCtcd=37&ccbaCpno=2113701730000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
884,경상북도유형문화유산,칠성루및휴계재사(七星樓및休溪齋舍),경북 영주시,옥천전씨영주파종중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=89&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01740000&ccbaCtcd=37&ccbaCpno=2113701740000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
885,경상북도유형문화유산,의성정안동석조여래입상(義城井安洞石造如來立像),경북 의성군,의성군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=89&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01750000&ccbaCtcd=37&ccbaCpno=2113701750000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
886,경상북도유형문화유산,의성월소동석조비로자나불좌상(義城月沼洞石造毘盧舍那佛坐像),경북 의성군,의성군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=89&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01760000&ccbaCtcd=37&ccbaCpno=2113701760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
887,경상북도유형문화유산,의성안사동석조여래좌상(義城安寺洞石造如來坐像),경북 의성군,의성군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=89&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=01770000&ccbaCtcd=37&ccbaCpno=2113701770000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
