연번,종목,명칭,소재지,관리자,상세페이지링크
733,전북특별자치도민속문화유산,죽림리석장승(竹林里石長생),전북 부안군,부안군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00200000&ccbaCtcd=35&ccbaCpno=2443500200000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
734,전북특별자치도민속문화유산,장재영가옥(張在英家屋),전북 장수군,장＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00210000&ccbaCtcd=35&ccbaCpno=2443500210000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
735,전북특별자치도민속문화유산,권희문가옥(權熙文家屋),전북 장수군,권＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00220000&ccbaCtcd=35&ccbaCpno=2443500220000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
736,전북특별자치도민속문화유산,채원병가옥(蔡元秉家屋),전북 군산시,채＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00240000&ccbaCtcd=35&ccbaCpno=2443500240000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
737,전북특별자치도민속문화유산,황윤석생가(黃胤錫生家),전북 고창군,고창군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00250000&ccbaCtcd=35&ccbaCpno=2443500250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
738,전북특별자치도민속문화유산,예종대왕태실및비(睿宗大王胎室및碑),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00260000&ccbaCtcd=35&ccbaCpno=2443500260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
739,전북특별자치도민속문화유산,교룡산성승장동인(蛟龍山城僧將銅印),전북 남원시,선국사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00270000&ccbaCtcd=35&ccbaCpno=2443500270000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
740,전북특별자치도민속문화유산,남원석돈(南原石墩),전북 남원시,남원우체국,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=74&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00280000&ccbaCtcd=35&ccbaCpno=2443500280000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
741,전북특별자치도민속문화유산,김정회고가(金正會古家),전북 고창군,고＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00290000&ccbaCtcd=35&ccbaCpno=2443500290000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
742,전북특별자치도민속문화유산,월천리석장승(月川里石長생),전북 부안군,허＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00300000&ccbaCtcd=35&ccbaCpno=2443500300000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
743,전북특별자치도민속문화유산,사곡리남근석(사곡리男根石),전북 임실군,사곡리 청년단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00310000&ccbaCtcd=35&ccbaCpno=2443500310000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
744,전북특별자치도민속문화유산,사내리 당산(沙乃里 堂山),전북 고창군,고＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00320000&ccbaCtcd=35&ccbaCpno=2443500320000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
745,전북특별자치도민속문화유산,오영순가옥(吳永順家屋),전북 김제시,조용기,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00330000&ccbaCtcd=35&ccbaCpno=2443500330000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
746,전북특별자치도민속문화유산,창원정씨종가(昌原丁氏宗家),전북 장수군,"정관섭, 정익수",https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00340000&ccbaCtcd=35&ccbaCpno=2443500340000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
747,전북특별자치도민속문화유산,덕치리초가(德峙里草家),전북 남원시,박인규,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00350000&ccbaCtcd=35&ccbaCpno=2443500350000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
748,전북특별자치도민속문화유산,백운면의물레방아,전북 진안군,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00360000&ccbaCtcd=35&ccbaCpno=2443500360000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
749,전북특별자치도민속문화유산,이배원 가옥(李培源 家屋),전북 익산시,"이희선,익산시",https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00370000&ccbaCtcd=35&ccbaCpno=2443500370000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
750,전북특별자치도민속문화유산,완주 류세화 분묘 출토유물(完州 柳世華 墳墓 出土遺物),전북 전주시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00380000&ccbaCtcd=35&ccbaCpno=2443500380000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
751,전북특별자치도민속문화유산,완주 류세무 분묘 출토유물(완주 류세무 분묘 출토유물),전북 전주시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=24&ccbaAsno=00390000&ccbaCtcd=35&ccbaCpno=2443500390000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
752,전북특별자치도등록문화유산,전주고등학교 소강당(全州高等學敎 小講堂),전북 전주시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00010000&ccbaCtcd=35&ccbaCpno=4423500010000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
753,전북특별자치도등록문화유산,전주 풍남초등학교 강당(全州 豊南初等學敎 講堂),전북 전주시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00020000&ccbaCtcd=35&ccbaCpno=4423500020000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
754,전북특별자치도등록문화유산,김제 중앙초등학교 강당(金堤 中央初等學敎 講堂),전북 김제시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00030000&ccbaCtcd=35&ccbaCpno=4423500030000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
755,전북특별자치도등록문화유산,정읍 화호리 구 일본인 농장직원가옥(井邑 禾湖里 舊 日本人 農場職員家屋),전북 정읍시,혜＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00040000&ccbaCtcd=35&ccbaCpno=4423500040000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
756,전북특별자치도등록문화유산,익산 이리초등학교 구 본관(益山 裡里初等學敎 舊 本館),전북 익산시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00050000&ccbaCtcd=35&ccbaCpno=4423500050000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
757,전북특별자치도등록문화유산,익산 황등초등학교 별관(益山 黃登初等學敎 別館),전북 익산시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00060000&ccbaCtcd=35&ccbaCpno=4423500060000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
758,전북특별자치도등록문화유산,원불교 익산성지 송대(圓佛敎 益山聖地 松臺),전북 익산시,재＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00070000&ccbaCtcd=35&ccbaCpno=4423500070000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
759,전북특별자치도등록문화유산,신흥학교연혁지(全州 新興學校沿革誌),전북 전주시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00080000&ccbaCtcd=35&ccbaCpno=4423500080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
760,전북특별자치도등록문화유산,전주중앙성당 대성전(全州中央聖堂 大聖殿),전북 전주시,재＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00090000&ccbaCtcd=35&ccbaCpno=4423500090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
761,전북특별자치도등록문화유산,임실성당 사제관(任實聖堂 司祭館),전북 임실군,천＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00100000&ccbaCtcd=35&ccbaCpno=4423500100000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
762,전북특별자치도등록문화유산,김제 홍심정 소장 유물,전북 김제시,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00110000&ccbaCtcd=35&ccbaCpno=4423500110000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
763,전북특별자치도등록문화유산,전주 서문교회 종각,전북 전주시,대＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00120000&ccbaCtcd=35&ccbaCpno=4423500120000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
764,전북특별자치도등록문화유산,무주 두길교회 구 예배당,전북 무주군,무＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=25&ccbaAsno=00130000&ccbaCtcd=35&ccbaCpno=4422506160001&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
765,전북특별자치도문화유산자료,동고사(東固寺),전북 전주시,동고사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00020000&ccbaCtcd=35&ccbaCpno=3413500020000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
766,전북특별자치도문화유산자료,학소암(鶴巢庵),전북 전주시,학소암,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00030000&ccbaCtcd=35&ccbaCpno=3413500030000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
767,전북특별자치도문화유산자료,화산서원비(華山書院碑),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00040000&ccbaCtcd=35&ccbaCpno=3413500040000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
768,전북특별자치도문화유산자료,관성묘(關聖廟),전북 전주시,모＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00050000&ccbaCtcd=35&ccbaCpno=3413500050000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
769,전북특별자치도문화유산자료,천양정(穿楊亭),전북 전주시,전＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00060000&ccbaCtcd=35&ccbaCpno=3413500060000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
770,전북특별자치도문화유산자료,추천대(楸川臺),전북 전주시,전주이씨 종중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=77&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00080000&ccbaCtcd=35&ccbaCpno=3413500080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
771,전북특별자치도문화유산자료,서서학동석불입상(西棲鶴洞石佛立像),전북 전주시,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00090000&ccbaCtcd=35&ccbaCpno=3413500090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
772,전북특별자치도문화유산자료,인후동석불입상(麟後洞石佛立像),전북 전주시,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00100000&ccbaCtcd=35&ccbaCpno=3413500100000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
773,전북특별자치도문화유산자료,반곡서원(盤谷書院),전북 전주시,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00110000&ccbaCtcd=35&ccbaCpno=3413500110000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
774,전북특별자치도문화유산자료,황강서원(黃岡書院),전북 전주시,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00120000&ccbaCtcd=35&ccbaCpno=3413500120000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
775,전북특별자치도문화유산자료,모현동부도(慕懸洞浮屠),전북 익산시,혜＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00130000&ccbaCtcd=35&ccbaCpno=3413500130000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
776,전북특별자치도문화유산자료,진안향교대성전(鎭安鄕校大成殿),전북 진안군,진안향교전교 전북향교재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00140000&ccbaCtcd=35&ccbaCpno=3413500140000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
777,전북특별자치도문화유산자료,영모정(永慕亭),전북 진안군,거창신씨,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00150000&ccbaCtcd=35&ccbaCpno=3413500150000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
778,전북특별자치도문화유산자료,용담향교대성전(龍潭鄕校大成殿),전북 진안군,용담향교전교 전북향교재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=78&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=31&ccbaAsno=00170000&ccbaCtcd=35&ccbaCpno=3413500170000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
